FID,globalid,uniq_id,timestamp,editor,scdy_edtor,wardname,wardcode,lganame,lgacode,statename,statecode,mrkt_frqcy,mrkt_setnm,prdct_desc,mrkt_gds_o,mrkt_type,source,market_nam,mrkt_mon,mrkt_tue,mrkt_wed,mrkt_thur,mrkt_fri,mrkt_sat,mrkt_sun,mrkt_days,set_type,x,y
8915,05a5c564-bd9f-4919-ae92-659c00c71fce,111318,2/6/2013 12:00:00 AM,racheal.olarewaju, ,Yammedi,KN2209,Karaye,20041,Kano,KN, ,Kasuwar Kwanar Badaru, , , ,eHA_Polio,Kasuwar Kwanar Badaru,No,No,No,No,No,Yes,Yes,1,HA,8.09039999986015,11.7988000003198
8916,3453efa4-949f-4855-9228-af4ec83e4f89,111317,2/6/2013 12:00:00 AM,racheal.olarewaju, ,Gadanya,KN0303,Bagwai,20038,Kano,KN, ,Yar Kasuwa, , , ,eHA_Polio,Yar Kasuwa,Yes,Yes,Yes,Yes,Yes,Yes,Yes,7,HA,8.08419999993009,12.1040000002998
8917,80e8aff0-5e92-43dd-b85e-d58b1b42281e,111316,2/6/2013 12:00:00 AM,racheal.olarewaju, ,Shanono,KN3509,Shanono,20013,Kano,KN, ,Kasuwa Shanono, , , ,eHA_Polio,Kasuwa Shanono,Yes,No,No,No,No,No,No,1,HA,7.96010000031481,12.0730999998652
8918,81990b1e-d17d-4a29-9a29-534eea914999,111315,2/6/2013 12:00:00 AM,racheal.olarewaju, ,Kadamu,KN3505,Shanono,20013,Kano,KN, ,Yarkasuwa, , , ,eHA_Polio,Yarkasuwa,No,No,Yes,No,No,No,No,1,HA,7.95799999970029,12.1307000004048
8919,52610728-dbb2-404f-b3d4-39ca22ed02fa,111314,2/6/2013 12:00:00 AM,racheal.olarewaju, ,Daura,KN2201,Karaye,20041,Kano,KN, ,Kasuwar Unguwar Jaji, , , ,eHA_Polio,Kasuwar Unguwar Jaji,No,No,No,Yes,No,No,No,1,HA,7.93750000042473,11.7823000002448
8920,7cdb8213-99f7-48ca-a694-14553b469b57,111385,2/6/2013 12:00:00 AM,racheal.olarewaju, ,Yebbi,ADSGAN10,Ganye,2003,Adamawa,AD, ,Ngurore Yebbi, , , ,eHA_Polio,Ngurore Yebbi Market, , , , , , , ,0,HA,11.9548300002044,8.57675299995105
8921,b23669c5-53fe-42ab-add5-442a1a0eb1e0,111313,2/6/2013 12:00:00 AM,racheal.olarewaju, ,Jajaye,KN3405,Rogo,20032,Kano,KN, ,Kwanar Jajaye, , , ,eHA_Polio,Kwanar Jajaye,No,No,No,No,No,No,No,1,HA,7.9337999997702,11.5882000002299
8922,9f91bc01-12d4-4c6c-b9cb-7b3123557e44,111312,2/6/2013 12:00:00 AM,racheal.olarewaju, ,Lakwaya,KN1906,Gwarzo,20017,Kano,KN, ,Kasuwar Lakwaya, , , ,eHA_Polio,Kasuwar Lakwaya,No,No,No,No,Yes,No,No,1,HA,7.89769999965529,11.9819000002848
8923,6f94fabf-d851-4947-936e-b78f2b96aacb,111311,2/6/2013 12:00:00 AM,racheal.olarewaju, ,Zoza,KN3410,Rogo,20032,Kano,KN, ,Kasuwar Gwari, , , ,eHA_Polio,Kasuwar Gwari,Yes,Yes,Yes,Yes,Yes,Yes,Yes,7,HA,7.88320000007997,11.62640000006
8924,856745d7-0900-4024-8f18-0ba1191c0f45,111310,2/6/2013 12:00:00 AM,racheal.olarewaju, ,Guri,JI1005,Guri,18005,Jigawa,JI, ,Bulajuma, , , ,eHA_Polio,Bulajuma,No,No,No,No,Yes,No,No,1,BUA,10.4168000004198,12.7304999998751
8925,aa7306a5-3d40-4d57-ac45-6f6dd67117b5,111309,2/6/2013 12:00:00 AM,racheal.olarewaju, ,Dingaya,JI1102,Gwaram,18008,Jigawa,JI, ,Kasuwar Rabadi, , , ,eHA_Polio,Kasuwar Rabadi,No,Yes,No,No,No,No,No,1,BUA,10.1819000002848,11.1988999998352
8926,5836cb50-b272-4aa5-bd8a-867cd534c01d,111308,2/6/2013 12:00:00 AM,racheal.olarewaju, ,Kwondiko,JI1107,Gwaram,18008,Jigawa,JI, ,Kasuwar Kadale Fada, , , ,eHA_Polio,Kasuwar Kadale Fada,No,No,No,No,Yes,No,No,1,BUA,10.1499999996004,10.9677999995704
8927,3c6df8b2-6702-4da8-9f89-cd0344c97734,111307,2/6/2013 12:00:00 AM,racheal.olarewaju, ,Kwondiko,JI1107,Gwaram,18008,Jigawa,JI, ,Kasuwar Gwani, , , ,eHA_Polio,Kasuwar Gwani,No,No,Yes,No,No,No,No,1,BUA,10.1115000003248,11.0787000002049
8928,ee01fe62-135c-4d87-902f-015e5fd184b3,111306,2/6/2013 12:00:00 AM,racheal.olarewaju, ,Dingaya,JI1102,Gwaram,18008,Jigawa,JI, ,Kasuwar Dingaya, , , ,eHA_Polio,Kasuwar Dingaya,No,No,No,Yes,No,No,No,1,BUA,10.0511000001649,11.2151999996803
8929,24839d9e-4b1c-4bb0-aac2-994471e52f47,111305,2/6/2013 12:00:00 AM,racheal.olarewaju, ,Dingaya,JI1102,Gwaram,18008,Jigawa,JI, ,Kasuwar Bagadaza, , , ,eHA_Polio,Kasuwar Bagadaza,Yes,No,No,No,No,No,No,1,BUA,10.0137000003548,11.2205000003748
8930,2e98346c-1acd-40e1-9e4f-ba6746e31d34,111304,2/6/2013 12:00:00 AM,racheal.olarewaju, ,Ruba,JI1509,Kafin Hausa,18027,Jigawa,JI, ,Ruba Gari, , , ,eHA_Polio,Ruba Gari,No,No,No,No,No,Yes,Yes,1,BUA,9.94269999970527,11.9765999995903
8931,ef4ba76d-2d3a-45ac-8f7a-d4ad96d7f740,111303,2/6/2013 12:00:00 AM,racheal.olarewaju, ,Kafin Hausa,JI1505,Kafin Hausa,18027,Jigawa,JI, ,Tamburawa Kasuwar Talata, , , ,eHA_Polio,Tamburawa Kasuwar Talata,No,Yes,No,No,No,No,No,1,BUA,9.91120000037978,12.2381999998302
8932,397c582c-b43d-4250-9384-ab569c4c232a,111302,2/6/2013 12:00:00 AM,racheal.olarewaju, ,Yayarin Tukur,JI0510,Buji,18018,Jigawa,JI, ,Yayarin market, , , ,eHA_Polio,Yayarin market,No,No,No,No,Yes,No,No,1,BUA,9.76720000037977,11.5408999998352
8933,35806eff-dfa9-4f5f-ada0-f60a9eca990f,111301,2/6/2013 12:00:00 AM,racheal.olarewaju, ,Tsangarwa,JI1110,Gwaram,18008,Jigawa,JI, ,Kasuwar Tsangarwa, , , ,eHA_Polio,Kasuwar Tsangarwa,No,No,No,No,No,Yes,Yes,1,BUA,9.76250000037476,11.4407999999201
8934,78e8afc1-17e2-4234-a69c-d22ed0cd9260,111300,2/6/2013 12:00:00 AM,racheal.olarewaju, ,Girbobo,JI1605,Kaugama,18001,Jigawa,JI, ,Bakin Kasuwa Cikin Gari, , , ,eHA_Polio,Bakin Kasuwa Cikin Gari,No,No,No,No,No,Yes,Yes,1,BUA,9.74610000041474,12.765100000065
8935,0c4818dd-7a55-43e3-81e7-06a5486a51e0,111299,2/6/2013 12:00:00 AM,racheal.olarewaju, ,Gantsa,JI0505,Buji,18018,Jigawa,JI, ,Gantsa, , , ,eHA_Polio,Gantsa Market,No,No,No,No,Yes,No,No,1,BUA,9.72829999974522,11.6627999996203
8936,241261c5-8c8f-4146-854d-bb7b9ab123c1,111298,2/6/2013 12:00:00 AM,racheal.olarewaju, ,Marke,JI1609,Kaugama,18001,Jigawa,JI, ,Dabar Bakin Kogi, , , ,eHA_Polio,Dabar Bakin Kogi,Yes,Yes,Yes,Yes,Yes,Yes,Yes,7,BUA,9.72289999983519,12.3212999999951
8937,cd8c8973-e313-458c-a224-9942ab796c3e,111297,2/6/2013 12:00:00 AM,racheal.olarewaju, ,Jahun,JI1409,Jahun,18026,Jigawa,JI, ,Kasuwar Jahun, , , ,eHA_Polio,Kasuwar Jahun,No,No,No,No,Yes,No,No,1,BUA,9.6246000001899,12.0751000003648
8938,0e1a81fc-d52c-4e22-ae3d-15b3e45eeddc,111296,2/6/2013 12:00:00 AM,racheal.olarewaju, ,Kiyako,JI0304,Birnin Kudu,18022,Jigawa,JI, ,Kasuwar Babaldu, , , ,eHA_Polio,Kasuwar Babaldu,No,Yes,No,No,No,No,No,1,BUA,9.59509999956538,11.3506999998052
8939,15415247-ff5b-46c5-b2bf-bfae78312ed9,111295,2/6/2013 12:00:00 AM,racheal.olarewaju, ,Gujungu,JI2604,Taura,18002,Jigawa,JI, ,Kasuwar Gujungu, , , ,eHA_Polio,Kasuwar Gujungu,No,No,No,No,No,Yes,Yes,1,BUA,9.57920000017992,12.3608000004197
8940,f3a32d70-68f3-4a01-bcb3-312b2cbdd328,111294,2/6/2013 12:00:00 AM,racheal.olarewaju, ,Sundimina,JI0307,Birnin Kudu,18022,Jigawa,JI, ,Sundirmina, , , ,eHA_Polio,Sundirmina Market,No,No,Yes,No,No,No,No,1,BUA,9.56149999962531,11.5689999997502
8941,c6e67d86-fb1d-4c78-b645-b5d5341a272b,111293,2/6/2013 12:00:00 AM,racheal.olarewaju, ,Harbo Sabuwa,JI1405,Jahun,18026,Jigawa,JI, ,Harbo Kasuwar LItinin, , , ,eHA_Polio,Harbo Kasuwar LItinin,Yes,No,No,No,No,No,No,1,BUA,9.53889999973524,12.1479999996004
8942,6470b7a1-b034-47d0-8361-6ebfbe13f13d,111384,2/6/2013 12:00:00 AM,racheal.olarewaju, ,Timdore,ADSGAN09,Ganye,2003,Adamawa,AD, ,Yelwa, , , ,eHA_Polio,Yelwa Market, , , , , , , ,0,HA,11.9796600004087,8.50678500012771
8943,46dcdda5-810b-46bc-899f-a8603f0e1e3c,111292,2/6/2013 12:00:00 AM,racheal.olarewaju, ,Kiyako,JI0304,Birnin Kudu,18022,Jigawa,JI, ,Kasuwar Kiyako, , , ,eHA_Polio,Kasuwar Kiyako,No,No,No,No,No,Yes,Yes,1,BUA,9.52719999978024,11.3812999998951
8944,53be3e24-e182-445c-92a2-7b353d4f058b,111291,2/6/2013 12:00:00 AM,racheal.olarewaju, ,Maigatari Arewa,JI2008,Maigatari,18023,Jigawa,JI, ,Kasuwar Maitagari, , , ,eHA_Polio,Kasuwar Maitagari,No,No,No,Yes,No,No,No,1,BUA,9.44860000028984,12.8077999996703
8945,75491f37-d1e3-4850-9a5e-9fc11c03fa29,111290,2/6/2013 12:00:00 AM,racheal.olarewaju, ,Aujara,JI1401,Jahun,18026,Jigawa,JI, ,Aujara Kasuwar Juma'a, , , ,eHA_Polio,Aujara Kasuwar Jumaa,No,No,No,No,Yes,No,No,1,BUA,9.42319999988013,12.046700000105
8946,14d5b0ce-7725-49bc-879a-cb797e73b3d6,111289,2/6/2013 12:00:00 AM,racheal.olarewaju, ,Kantoga,JI0303,Birnin Kudu,18022,Jigawa,JI, ,Kasuwar Bigidan, , , ,eHA_Polio,Kasuwar Bigidan,No,No,No,No,Yes,No,No,1,BUA,9.41929999989514,11.494900000035
8947,22cc1777-7823-458f-9aab-9d240da07c9a,111288,2/6/2013 12:00:00 AM,racheal.olarewaju, ,Shuwarin,JI1910,Kiyawa,18025,Jigawa,JI, ,Kasuwar Shuwarin, , , ,eHA_Polio,Kasuwar Shuwarin,Yes,No,No,No,No,No,No,1,BUA,9.4056999995554,11.7888999997352
8948,b0a45d39-39b9-4b08-a9b1-c7f54ebdd4f9,111287,2/6/2013 12:00:00 AM,racheal.olarewaju, ,Kantoga,JI0303,Birnin Kudu,18022,Jigawa,JI, ,Kasuwar Zanga, , , ,eHA_Polio,Kasuwar Zanga,Yes,Yes,Yes,Yes,Yes,Yes,Yes,7,BUA,9.40209999991509,11.4505000002748
8949,6d6b99e2-a159-468d-98ca-e2d2f36b1a48,111286,2/6/2013 12:00:00 AM,racheal.olarewaju, ,Kantoga,JI0303,Birnin Kudu,18022,Jigawa,JI, ,Kasuwar Kantoga, , , ,eHA_Polio,Kasuwar Kantoga,No,No,No,No,Yes,No,No,1,BUA,9.37599999960037,11.4966000001899
8950,21853b5d-4bf5-4ed2-be78-9ca8bebbc19e,111285,2/6/2013 12:00:00 AM,racheal.olarewaju, ,Kantoga,JI0303,Birnin Kudu,18022,Jigawa,JI, ,Kasuwar Kafin Gana, , , ,eHA_Polio,Kasuwar Kafin Gana,Yes,No,No,No,No,No,No,1,BUA,9.35889999973523,11.5187999996203
8951,70ecd4fc-db9f-4b5f-95ea-1f0bd9853dbc,111284,2/6/2013 12:00:00 AM,racheal.olarewaju, ,Kudai,JI0608,Dutse,18012,Jigawa,JI, ,Kasuwar Kudai, , , ,eHA_Polio,Kasuwar Kudai,No,No,No,No,Yes,No,No,1,BUA,9.34389999958535,11.6348999999351
8952,5f18bc6c-ad9a-444d-ace8-32a5b4771ffb,111283,2/6/2013 12:00:00 AM,racheal.olarewaju, ,Kantoga,JI0303,Birnin Kudu,18022,Jigawa,JI, ,Kasuwar Mata, , , ,eHA_Polio,Kasuwar Mata,No,No,No,No,No,Yes,Yes,1,BUA,9.32950000012494,11.4905999995904
8953,63edabd8-1d74-4e8b-9458-b51bbf69511f,111282,2/6/2013 12:00:00 AM,racheal.olarewaju, ,Kachako,KN3706,Takai,20002,Kano,KN, ,Kasuwa Lahidi, , , ,eHA_Polio,Kasuwa Lahidi,No,No,No,No,No,Yes,Yes,1,BUA,9.32090000013494,11.5649000004347
8954,dab39f90-1114-4a9e-a792-64ec5e404fab,111281,2/6/2013 12:00:00 AM,racheal.olarewaju, ,Sayori,JI0811,Garki,18024,Jigawa,JI, ,Umbono Kasuwa, , , ,eHA_Polio,Umbono Kasuwa,No,Yes,No,No,No,No,No,1,BUA,9.32010000011496,12.2976999998552
8955,7136ac26-96a7-4821-9ea6-7c455ef05d47,111280,2/6/2013 12:00:00 AM,racheal.olarewaju, ,Sayori,JI0811,Garki,18024,Jigawa,JI, ,Kasuwar Gidan Maza, , , ,eHA_Polio,Kasuwar Gidan Maza,Yes,No,No,No,No,No,No,1,BUA,9.31880000041974,12.3516999998552
8956,1a17278e-25ad-4c5b-bb1d-1dffdcef3529,111279,2/6/2013 12:00:00 AM,racheal.olarewaju, ,Yalwan Damai,JI0311,Birnin Kudu,18022,Jigawa,JI, ,Yalwan Damai, , , ,eHA_Polio,Yalwan Damai Market,No,No,No,No,Yes,No,No,1,BUA,9.2931999997802,11.4724000002599
8957,88114cd2-e57b-4d40-bb75-f33b3c492b5b,111278,2/6/2013 12:00:00 AM,racheal.olarewaju, ,Yalwan Damai,JI0311,Birnin Kudu,18022,Jigawa,JI, ,IIggi, , , ,eHA_Polio,IIggi Market,No,No,No,No,Yes,No,No,1,BUA,9.26989999998506,11.4561000004147
8958,fe9d2610-6326-4fc8-994f-004b6cfc9b1e,110830,8/25/2017 12:00:00 AM,racheal.olarewaju, ,Munbutbo,PLSDNG19,Kanam,32007,Plateau,PL, ,Zalli, , , ,OSGOF,Zalli Market, , , , , , , ,0,SSA,10.1741299998996,9.67312000018791
8959,36a742c9-9769-48ea-b11e-3b7926301b31,111277,2/6/2013 12:00:00 AM,racheal.olarewaju, ,Dangwanki,JI2503,Sule Tankarkar,18030,Jigawa,JI, ,Kasuwar Dangwanki, , , ,eHA_Polio,Kasuwar Dangwanki,No,Yes,No,No,No,No,No,1,BUA,9.25040000005998,12.80340000001
8960,6d6daf83-d52e-486e-a056-0c4b3bda3c72,111276,2/6/2013 12:00:00 AM,racheal.olarewaju, ,Bagwaro,KN3701,Takai,20002,Kano,KN, ,Shukutu Laraba, , , ,eHA_Polio,Shukutu Laraba,No,No,Yes,No,No,No,No,1,BUA,9.2084000003598,11.3711999999801
8961,053baf9a-db3c-496a-a0b1-0ed735c9c4d0,111275,2/6/2013 12:00:00 AM,racheal.olarewaju, ,Farun Ruwa,KN3705,Takai,20002,Kano,KN, ,Farun Ruwa market, , , ,eHA_Polio,Farun Ruwa market,No,No,No,No,Yes,No,No,1,BUA,9.19689999973525,11.4116999997552
8962,bcfa3ae2-76d6-4d76-8267-1fe53929b4d0,111274,2/6/2013 12:00:00 AM,racheal.olarewaju, ,Garki,JI0803,Garki,18024,Jigawa,JI, ,Kasuwar Garki, , , ,eHA_Polio,Kasuwar Garki,No,No,No,No,Yes,No,No,1,BUA,9.18800000029984,12.4354999999251
8963,4c10f931-8097-4028-9f83-a804f00abd06,111273,2/6/2013 12:00:00 AM,racheal.olarewaju, ,Sakwaya,JI0611,Dutse,18012,Jigawa,JI, ,Bakin Kasuwa B, , , ,eHA_Polio,Bakin Kasuwa B,No,No,No,No,Yes,No,No,1,BUA,9.18599999980017,11.74380000007
8964,74e4f88b-d5f2-4fcd-b046-c680a9a08fbc,111272,2/6/2013 12:00:00 AM,racheal.olarewaju, ,Gamoji,KN1603,Gaya,20007,Kano,KN, ,Kasuwar Gamoji, , , ,eHA_Polio,Kasuwar Gamoji,Yes,Yes,Yes,Yes,Yes,Yes,Yes,7,BUA,9.18109999956539,11.8460999998152
8965,6c1377a6-6182-453b-96a6-30e1cc297296,111383,2/6/2013 12:00:00 AM,racheal.olarewaju, ,Timdore,ADSGAN09,Ganye,2003,Adamawa,AD, ,Daksam B, , , ,eHA_Polio,Daksam B Market, , , , , , , ,0,HA,11.9454300001944,8.47072600010489
8966,b9e61760-a95c-4b01-a5b1-2e2fdc6de8eb,111271,2/6/2013 12:00:00 AM,racheal.olarewaju, ,Toranke,KN0109,Ajingi,20004,Kano,KN, ,Kasuwar Zango Laraba, , , ,eHA_Polio,Kasuwar Zango Laraba,No,No,Yes,No,No,No,No,1,BUA,9.16610000031483,11.9936000002399
8967,4627a0e6-074b-4713-ba3b-c16548073189,111270,2/6/2013 12:00:00 AM,racheal.olarewaju, ,Maimakawa,KN1608,Gaya,20007,Kano,KN, ,Laraban Maimakawa, , , ,eHA_Polio,Laraban Maimakawa Market,No,No,Yes,No,No,No,No,1,BUA,9.13649999957539,11.793900000085
8968,9343dd5e-46ff-4ff7-a84c-0de17d13ea7e,111269,2/6/2013 12:00:00 AM,racheal.olarewaju, ,Bagwaro,KN3701,Takai,20002,Kano,KN, ,Banaka Asabar, , , ,eHA_Polio,Banaka Asabar,No,No,No,No,No,No,No,1,BUA,9.12520000007999,11.3936999997553
8969,f09de45c-6a7f-43a2-9132-10cfa0efdbc0,111268,2/6/2013 12:00:00 AM,racheal.olarewaju, ,Bagwaro,KN3701,Takai,20002,Kano,KN, ,Kayarda Lahadi, , , ,eHA_Polio,Kayarda Lahadi,No,No,No,No,No,Yes,Yes,1,BUA,9.12479999962034,11.378300000045
8970,1da4914b-c348-4fc6-837d-42bf5de1ddc7,111267,2/6/2013 12:00:00 AM,racheal.olarewaju, ,Takai,KN3709,Takai,20002,Kano,KN, ,Talata Takai, , , ,eHA_Polio,Talata Takai,No,Yes,No,No,No,No,No,4,BUA,9.10529999969526,11.5611999997802
8971,05b0b86d-9698-4087-b06d-ba4746dc650e,111266,2/6/2013 12:00:00 AM,racheal.olarewaju, ,Falali,KN3703,Takai,20002,Kano,KN, ,Wachiyawa Yamma, , , ,eHA_Polio,Wachiyawa Yamma Market,No,No,No,No,Yes,No,No,4,BUA,9.10260000018991,11.496500000075
8972,2ca0e07a-d721-4957-9d67-ac198c7c8e7e,111265,2/6/2013 12:00:00 AM,racheal.olarewaju, ,Kuka,KN3708,Takai,20002,Kano,KN, ,Kasuwar Sidda, , , ,eHA_Polio,Kasuwar Sidda,No,No,No,Yes,No,No,No,1,BUA,9.06149999972524,11.5227999997202
8973,8a64f640-7249-4666-a0ea-772182044714,111264,2/6/2013 12:00:00 AM,racheal.olarewaju, ,Falali,KN3703,Takai,20002,Kano,KN, ,Bakin Kasuwar, , , ,eHA_Polio,Bakin Kasuwar Market,No,No,No,No,Yes,No,No,4,BUA,9.03910000006499,11.4671999996803
8974,d656e721-a123-41b7-a4a9-bd83cc4246c4,111263,2/6/2013 12:00:00 AM,racheal.olarewaju, ,Ajingi,KN0101,Ajingi,20004,Kano,KN, ,Kasuwar Dugwal, , , ,eHA_Polio,Kasuwar Dugwal,No,Yes,No,No,No,No,No,1,BUA,9.03700000034979,11.9674999999251
8975,55b63fc0-4d18-4a3d-a0a5-e6866c0aa09a,111262,2/6/2013 12:00:00 AM,racheal.olarewaju, ,Dundun,KN0105,Ajingi,20004,Kano,KN, ,Kasuwar Dundun, , , ,eHA_Polio,Kasuwar Dundun,No,No,No,No,Yes,No,No,1,BUA,9.03119999998006,11.930100000115
8976,731a19c0-a21e-4350-befd-a63f4901fb40,111261,2/6/2013 12:00:00 AM,racheal.olarewaju, ,Kazurawa,KN1607,Gaya,20007,Kano,KN, ,Kasuwar Talhadi, , , ,eHA_Polio,Kasuwar Talhadi,No,No,No,No,No,Yes,Yes,1,BUA,9.02469999970526,11.7166000002898
8977,7ba293ae-1080-48d2-8e04-0bf5eacd6247,110753,7/13/2017 12:00:00 AM,racheal.olarewaju, ,Kaambe,BNSYGJ02,Guma,7006,Benue,BE, ,Tyulen, , , ,OSGOF,Tyulen Market, , , , , , , ,0,SSA,8.96275000001253,7.72153999957135
8978,51961496-7021-4ba1-aae0-6b2d19b2875e,111260,2/6/2013 12:00:00 AM,racheal.olarewaju, ,Balan,KN1601,Gaya,20007,Kano,KN, ,Kasuwar Niima, , , ,eHA_Polio,Kasuwar Niima,No,No,No,No,Yes,No,No,1,BUA,9.02389999968528,11.8010000001499
8979,9b8d0e07-62dd-4247-b653-715a9b8ee503,111259,2/6/2013 12:00:00 AM,racheal.olarewaju, ,Rimi,KN3608,Sumaila,20011,Kano,KN, ,Rimi Yamma market, , , ,eHA_Polio,Rimi Yamma market,No,No,No,No,Yes,No,No,1,BUA,8.99489999963532,11.38220000003
8980,f311f43a-eb6a-469c-8996-1fc394c6c0e8,111258,2/6/2013 12:00:00 AM,racheal.olarewaju, ,Katumari,KN1406,Garko,20006,Kano,KN, ,Kasuwar Sanni, , , ,eHA_Polio,Kasuwar Sanni,Yes,Yes,Yes,Yes,Yes,Yes,Yes,7,BUA,8.99310000026486,11.5577000002548
8981,a709b2a4-e801-4199-badf-d6b4ecd38959,111257,2/6/2013 12:00:00 AM,racheal.olarewaju, ,Kanya,JI0806,Garki,18024,Jigawa,JI, ,Kasuwar Unguwar Gamji, , , ,eHA_Polio,Kasuwar Unguwar Gamji,No,No,No,No,No,Yes,Yes,1,BUA,8.94959999974026,12.3268000000201
8982,6902cd58-1476-4823-839a-ace1e3c089aa,111256,2/6/2013 12:00:00 AM,racheal.olarewaju, ,Gamarya,KN1602,Gaya,20007,Kano,KN, ,Tashar Gamarya, , , ,eHA_Polio,Tashar Gamarya,Yes,Yes,Yes,Yes,Yes,Yes,Yes,7,BUA,8.9261999998302,11.8992999997952
8983,b3cabf63-7ca5-488f-a69f-344bd8267fb6,111255,2/6/2013 12:00:00 AM,racheal.olarewaju, ,Takwasa,JI0211,Babura,18004,Jigawa,JI, ,Manga, , , ,eHA_Polio,Manga Market,No,No,No,No,No,No,No,1,BUA,8.92319999998006,12.5587000003048
8984,cc222ae7-76a4-458b-8a80-8d18acd5b86c,111254,2/6/2013 12:00:00 AM,racheal.olarewaju, ,Sarina,KN1409,Garko,20006,Kano,KN, ,Kasuwar Sarina, , , ,eHA_Polio,Kasuwar Sarina,No,No,No,No,Yes,No,No,1,BUA,8.92110000026486,11.587300000095
8985,469d42cc-3f04-4c0d-9223-62d4ec22220c,111253,2/6/2013 12:00:00 AM,racheal.olarewaju, ,Gamarya,KN1602,Gaya,20007,Kano,KN, ,Kasuwar Walkaci, , , ,eHA_Polio,Kasuwar Walkaci,Yes,Yes,Yes,Yes,Yes,Yes,Yes,7,BUA,8.91100000034976,11.9060000002998
8986,baff481a-3b41-40c5-a0e1-e8e07e0e7c0e,111252,2/6/2013 12:00:00 AM,racheal.olarewaju, ,Gamarya,KN1602,Gaya,20007,Kano,KN, ,Kasuwar Zakoro, , , ,eHA_Polio,Kasuwar Zakoro,Yes,Yes,Yes,Yes,Yes,Yes,Yes,7,BUA,8.91080000011993,11.9067000002049
8987,738c0610-1d9c-4a08-8838-506f2d7f30d5,110742,7/13/2017 12:00:00 AM,racheal.olarewaju, ,Mbaapen,BNSBKB05,Buruku,7004,Benue,BE, ,Mbakyusa, , , ,OSGOF,Mbakyusa Market, , , , , , , ,0,SSA,9.15311000022638,7.44233999979122
8988,d6607271-463e-41dc-aa43-96162142e495,111251,2/6/2013 12:00:00 AM,racheal.olarewaju, ,Garin Ali,KN1402,Garko,20006,Kano,KN, ,Kasuwar Garin Ali, , , ,eHA_Polio,Kasuwar Garin Ali,No,No,Yes,No,Yes,No,No,2,BUA,8.85889999983516,11.5656000003398
8989,60a6d608-10bf-49a3-a638-a6f405d412bd,111250,2/6/2013 12:00:00 AM,racheal.olarewaju, ,Masu,KN3607,Sumaila,20011,Kano,KN, ,Dagora, , , ,eHA_Polio,Dagora Market,No,No,No,No,No,No,No,1,BUA,8.85780000036976,11.2794999998252
8990,e12455ae-2291-48da-a0aa-42e07c798ffa,111249,2/6/2013 12:00:00 AM,racheal.olarewaju, ,Jigawa,KN4314,Warawa,20019,Kano,KN, ,Laraban Gadon Sarki, , , ,eHA_Polio,Laraban Gadon Sarki,No,No,Yes,No,No,No,No,1,BUA,8.85700000034979,11.8943000003448
8991,5d63a909-0fd4-4557-b7d1-15bd2300621d,111248,2/6/2013 12:00:00 AM,racheal.olarewaju, ,Masu,KN3607,Sumaila,20011,Kano,KN, ,Gomo, , , ,eHA_Polio,Gomo Market,No,No,No,Yes,No,No,No,1,BUA,8.84709999976525,11.1196999996553
8992,9c531cf8-ec15-4922-b32e-459b4c4a5747,111247,2/6/2013 12:00:00 AM,racheal.olarewaju, ,Kanya,JI0208,Babura,18004,Jigawa,JI, ,Kasuwar Kanya Talata, , , ,eHA_Polio,Kasuwar Kanya Talata,No,Yes,No,No,No,No,No,1,BUA,8.84450000037475,12.4359999996004
8993,34d74684-4964-4b0f-89a1-8260ec556d91,111246,2/6/2013 12:00:00 AM,racheal.olarewaju, ,Imawa,KN4305,Warawa,20019,Kano,KN, ,Tadara, , , ,eHA_Polio,Tadara,Yes,No,No,No,No,No,No,1,BUA,8.81860000028985,11.886300000145
8994,f2fd1261-eb17-4028-9553-5b9810996ed7,111245,2/6/2013 12:00:00 AM,racheal.olarewaju, ,Raba,KN1408,Garko,20006,Kano,KN, ,Kasuwar Garwaji, , , ,eHA_Polio,Kasuwar Garwaji,Yes,Yes,Yes,Yes,Yes,Yes,Yes,7,BUA,8.8116999995554,11.5697999997702
8995,0cd88a95-ec8e-4b9d-8b5e-7b98fbddfc79,111244,2/6/2013 12:00:00 AM,racheal.olarewaju, ,Masu,KN3607,Sumaila,20011,Kano,KN, ,Masu, , , ,eHA_Polio,Masu Market,Yes,No,No,No,Yes,No,No,2,BUA,8.80719999978021,11.2002000004297
8996,1c1a62e1-71b3-454f-bd20-c140fd3dc89a,111243,2/6/2013 12:00:00 AM,racheal.olarewaju, ,Sitti,KN3610,Sumaila,20011,Kano,KN, ,Sitti, , , ,eHA_Polio,Sitti Market,No,No,No,No,Yes,No,No,1,BUA,8.78570000025485,11.2839000003847
8997,e9522c1d-a3ce-4c27-9cf8-9beb5e0ff637,111242,2/6/2013 12:00:00 AM,racheal.olarewaju, ,Yangizo,KN4315,Warawa,20019,Kano,KN, ,Alitini, , , ,eHA_Polio,Alitini,Yes,No,Yes,No,Yes,Yes,Yes,4,BUA,8.78119999958034,11.9586999997053
8998,5e657d40-9bc8-40a0-9285-813dc63a3490,111241,2/6/2013 12:00:00 AM,racheal.olarewaju, ,Zainabi,KN1110,Doguwa,20020,Kano,KN, ,Wuro Kasuwa, , , ,eHA_Polio,Wuro Kasuwa,No,No,No,No,Yes,No,No,1,BUA,8.77359999984014,10.7883000001449
